model,phase,frequency_a,frequency_b,seeds,power_fraction_median,power_fraction_min,power_fraction_max,on_modular_diagonal
kan,memorization,9,-4,5,0.0007745472248643637,0.00036314933095127344,0.0008795869653113186,False
kan,memorization,9,-3,5,0.000664722581859678,0.0005621060263365507,0.0008854811894707382,False
kan,memorization,9,-2,5,0.0006972028641030192,0.0004383946070447564,0.0009361560805700719,False
kan,memorization,9,-1,5,0.000563140376470983,0.0002519827103242278,0.0009733840124681592,False
kan,memorization,9,0,5,0.003685851115733385,0.0028293279465287924,0.0042611476965248585,False
kan,memorization,9,1,5,0.0005130823701620102,0.0002871016040444374,0.0007409564568661153,False
kan,memorization,9,2,5,0.0007798214792273939,0.00040527895907871425,0.0013546699192374945,False
kan,memorization,9,3,5,0.000730533036403358,0.0003748608287423849,0.0008626900380477309,False
kan,memorization,9,4,5,0.0005598458810709417,0.0004363504995126277,0.001205767854116857,False
kan,memorization,9,5,5,0.0008776657632552087,0.0004937900812365115,0.0010469405679032207,False
kan,memorization,9,6,5,0.0005048789316788316,0.0004471754946280271,0.0009577812161296606,False
kan,memorization,9,7,5,0.0006161447963677347,0.0004446351376827806,0.0008211187669076025,False
kan,memorization,9,8,5,0.0007922162767499685,0.0005352613516151905,0.001023176941089332,False
kan,memorization,9,9,5,0.0033632542472332716,0.0008465956780128181,0.031422898173332214,True
kan,memorization,9,10,5,0.0005431005265563726,0.0003876359842251986,0.0008783797966316342,False
kan,memorization,9,11,5,0.0006526735960505903,0.00048425712157040834,0.0012633579317480326,False
kan,memorization,9,12,5,0.0007534946198575199,0.0005365339457057416,0.0008486857987008989,False
kan,memorization,9,13,5,0.0007186845759861171,0.0003177072503603995,0.0014601746806874871,False
kan,memorization,9,14,5,0.0007096980698406696,0.00045660429168492556,0.0012537491274997592,False
kan,memorization,9,15,5,0.0006547629600390792,0.0005176448030397296,0.001141140004619956,False
kan,memorization,10,-15,5,0.0004354237171355635,0.0002919937251135707,0.0008172481902875006,False
kan,memorization,10,-14,5,0.0007402324699796736,0.00043932272819802165,0.001111235935240984,False
kan,memorization,10,-13,5,0.0005923089338466525,0.00043534336145967245,0.0007707265904173255,False
kan,memorization,10,-12,5,0.0007909584674052894,0.0004453502770047635,0.0009087524376809597,False
kan,memorization,10,-11,5,0.0006429172935895622,0.0004150845925323665,0.001315458444878459,False
kan,memorization,10,-10,5,0.0008268118253909051,0.0004485548415686935,0.0010986827546730638,False
kan,memorization,10,-9,5,0.0006017795531079173,0.0003858217678498477,0.0008455851348116994,False
kan,memorization,10,-8,5,0.000698415853548795,0.0005044133285991848,0.001126962946727872,False
kan,memorization,10,-7,5,0.0005828344146721065,0.0005016981158405542,0.0007351615349762142,False
kan,memorization,10,-6,5,0.0005865746061317623,0.00038727029459550977,0.0008271908736787736,False
kan,memorization,10,-5,5,0.0006961185717955232,0.0003450161311775446,0.001011982443742454,False
kan,memorization,10,-4,5,0.0006687332061119378,0.00042925559682771564,0.001193065196275711,False
kan,memorization,10,-3,5,0.0006440090364776552,0.0005978565895929933,0.0006886646151542664,False
kan,memorization,10,-2,5,0.0006663842359557748,0.00040552698192186654,0.0008518178365193307,False
kan,memorization,10,-1,5,0.0005632769898511469,0.00045319928904064,0.001097364816814661,False
kan,memorization,10,0,5,0.0032034250907599926,0.0026610533241182566,0.004111649468541145,False
kan,memorization,10,1,5,0.0006204898236319423,0.0005194614641368389,0.0008655751007609069,False
kan,memorization,10,2,5,0.000676019408274442,0.0006131336558610201,0.0008637739811092615,False
kan,memorization,10,3,5,0.0005460429238155484,0.00044081697706133127,0.0006935041164979339,False
kan,memorization,10,4,5,0.0006797609967179596,0.0004412761190906167,0.0007874215953052044,False
kan,memorization,10,5,5,0.0008299078326672316,0.0005518022808246315,0.0010960601503029466,False
kan,memorization,10,6,5,0.0004885316593572497,0.0003710731107275933,0.0008907745941542089,False
kan,memorization,10,7,5,0.000621335580945015,0.0005361574585549533,0.000893689866643399,False
kan,memorization,10,8,5,0.0008302261703647673,0.0005659231101162732,0.0008878522785380483,False
kan,memorization,10,9,5,0.0005167507333680987,0.0004569084267131984,0.0008709613466635346,False
kan,memorization,10,10,5,0.0020878450013697147,0.0005825158441439271,0.03725802153348923,True
kan,memorization,10,11,5,0.0006093106931075454,0.00041720905574038625,0.0009188640979118645,False
kan,memorization,10,12,5,0.000598002749029547,0.0004914680030196905,0.000792051141615957,False
kan,memorization,10,13,5,0.0005534305237233639,0.0004152900946792215,0.001006099977530539,False
kan,memorization,10,14,5,0.0006647722329944372,0.0003911678504664451,0.0009343363344669342,False
kan,memorization,10,15,5,0.0006696672644466162,0.00046568442485295236,0.0007733548991382122,False
kan,memorization,11,-15,5,0.0007485415553674102,0.0003560805635061115,0.0009489454096183181,False
kan,memorization,11,-14,5,0.0005790056311525404,0.00047953706234693527,0.0010685801971703768,False
kan,memorization,11,-13,5,0.0006390835042111576,0.0003678970388136804,0.0008236054563894868,False
kan,memorization,11,-12,5,0.0006115969736129045,0.000605476729106158,0.0015503520844504237,False
kan,memorization,11,-11,5,0.0008972239447757602,0.0005309840780682862,0.0011845725821331143,False
kan,memorization,11,-10,5,0.00046104344073683023,0.0002494505315553397,0.001320627168752253,False
kan,memorization,11,-9,5,0.0007670418126508594,0.00046675364137627184,0.0011462210677564144,False
kan,memorization,11,-8,5,0.0008581134025007486,0.0004838722525164485,0.0009866449981927872,False
kan,memorization,11,-7,5,0.0006694926414638758,0.00034806926851160824,0.0008305346127599478,False
kan,memorization,11,-6,5,0.0006762471166439354,0.0004863604553975165,0.0008153241942636669,False
kan,memorization,11,-5,5,0.0007580376695841551,0.0004224662552587688,0.0009135720320045948,False
kan,memorization,11,-4,5,0.0006888919742777944,0.0003839628188870847,0.0012107177171856165,False
kan,memorization,11,-3,5,0.0007791991229169071,0.0004252883663866669,0.00094124412862584,False
kan,memorization,11,-2,5,0.0006787164020352066,0.0006224963581189513,0.0010859293397516012,False
kan,memorization,11,-1,5,0.0005893699126318097,0.000445983576355502,0.0008851176826283336,False
kan,memorization,11,0,5,0.003885673824697733,0.0027295518666505814,0.004180782474577427,False
kan,memorization,11,1,5,0.0005738052423112094,0.0003440355940256268,0.0009698715875856578,False
kan,memorization,11,2,5,0.0010448357788845897,0.0005284349317662418,0.001149929827079177,False
kan,memorization,11,3,5,0.0006710142479278147,0.00045086833415552974,0.0008018243825063109,False
kan,memorization,11,4,5,0.0007604050333611667,0.0005899480311200023,0.000830662960652262,False
kan,memorization,11,5,5,0.0006406807224266231,0.000336777709890157,0.001081841648556292,False
kan,memorization,11,6,5,0.0006321138935163617,0.00046094987192191184,0.0006998813478276134,False
kan,memorization,11,7,5,0.0005322058568708599,0.0002942634455394,0.0008783716475591063,False
kan,memorization,11,8,5,0.0006548775127157569,0.00041300576413050294,0.0008586473413743079,False
kan,memorization,11,9,5,0.000498110253829509,0.00036143502802588046,0.001693626749329269,False
kan,memorization,11,10,5,0.0006353912758640945,0.000266367569565773,0.0012394567020237446,False
kan,memorization,11,11,5,0.002123638056218624,0.0007948140846565366,0.0129086934030056,True
kan,memorization,11,12,5,0.0006222512456588447,0.0004955743788741529,0.0007572995964437723,False
kan,memorization,11,13,5,0.0005241368198767304,0.00038409765693359077,0.0008514174842275679,False
kan,memorization,11,14,5,0.0008221231983043253,0.0004765765042975545,0.0011210902594029903,False
kan,memorization,11,15,5,0.0006387500325217843,0.00034607364796102047,0.0008852594182826579,False
kan,memorization,12,-15,5,0.0005804640240967274,0.0003966285730712116,0.001256606075912714,False
kan,memorization,12,-14,5,0.0006069784285500646,0.0003757712838705629,0.0010420395992696285,False
kan,memorization,12,-13,5,0.0005927308229729533,0.00037605452234856784,0.0009153852006420493,False
kan,memorization,12,-12,5,0.0007474832818843424,0.00044703143066726625,0.00222150981426239,False
kan,memorization,12,-11,5,0.0007182148401625454,0.00028539058985188603,0.0015588417882099748,False
kan,memorization,12,-10,5,0.0005771074211224914,0.00035617168759927154,0.0009398406255058944,False
kan,memorization,12,-9,5,0.0006715591298416257,0.0004155295609962195,0.0008313058642670512,False
kan,memorization,12,-8,5,0.0005134147359058261,0.00043141283094882965,0.0011865012347698212,False
kan,memorization,12,-7,5,0.0008490552427247167,0.0004880099731963128,0.0013881765771657228,False
kan,memorization,12,-6,5,0.0005388062563724816,0.0003339516988489777,0.0009654019959270954,False
kan,memorization,12,-5,5,0.0005941831623204052,0.00041498971404507756,0.0008668969967402518,False
kan,memorization,12,-4,5,0.0005802477244287729,0.0005511008785106242,0.001033577835187316,False
kan,memorization,12,-3,5,0.0004971254384145141,0.00045058957766741514,0.0014476478099822998,False
kan,memorization,12,-2,5,0.0005797444609925151,0.0003990184923168272,0.0008108163019642234,False
kan,memorization,12,-1,5,0.0006129170651547611,0.00030653344583697617,0.0007353959954343736,False
kan,memorization,12,0,5,0.0031074017751961946,0.0019265838200226426,0.0033367895521223545,False
kan,memorization,12,1,5,0.0004787816433236003,0.0002503509458620101,0.0007766004418954253,False
kan,memorization,12,2,5,0.0005464810528792441,0.00039591293898411095,0.000873907352797687,False
kan,memorization,12,3,5,0.0004905304522253573,0.0003642496303655207,0.000853949983138591,False
kan,memorization,12,4,5,0.0005362228257581592,0.0003345180884934962,0.0008110191556625068,False
kan,memorization,12,5,5,0.0007386265206150711,0.000543509959243238,0.0008957411046139896,False
kan,memorization,12,6,5,0.0005750638665631413,0.00041550607420504093,0.0009875581599771976,False
kan,memorization,12,7,5,0.0005938827525824308,0.0005700179608538747,0.0010016337037086487,False
kan,memorization,12,8,5,0.0005855180788785219,0.0004939401405863464,0.0012353536440059543,False
kan,memorization,12,9,5,0.0005346097750589252,0.0004323342291172594,0.0006691788439638913,False
kan,memorization,12,10,5,0.00048247279482893646,0.00032720205490477383,0.0007277692202478647,False
kan,memorization,12,11,5,0.000604718632530421,0.0005318701732903719,0.0006800995324738324,False
kan,memorization,12,12,5,0.0022453111596405506,0.0007180295651778579,0.03085356019437313,True
kan,memorization,12,13,5,0.0005131184007041156,0.0003830349014606327,0.0005720877088606358,False
kan,memorization,12,14,5,0.0007265386520884931,0.0005518253892660141,0.0009041299927048385,False
kan,memorization,12,15,5,0.0006385035812854767,0.0004772806423716247,0.0017713933484628797,False
kan,memorization,13,-15,5,0.0007293677190318704,0.00034100370248779655,0.0008624267065897584,False
kan,memorization,13,-14,5,0.0007104246760718524,0.0005791403818875551,0.0012507477076724172,False
kan,memorization,13,-13,5,0.0006955433054827154,0.00033704034285619855,0.0008742090431042016,False
kan,memorization,13,-12,5,0.0007179254898801446,0.00033523570164106786,0.0008072418277151883,False
kan,memorization,13,-11,5,0.0006366799352690578,0.00027504691388458014,0.0007069315179251134,False
kan,memorization,13,-10,5,0.0005815702024847269,0.00038933506584726274,0.0006924919434823096,False
kan,memorization,13,-9,5,0.0006487207720056176,0.0004007218813057989,0.0014863902470096946,False
kan,memorization,13,-8,5,0.0007195501239039004,0.00036598945735022426,0.0009016688563860953,False
kan,memorization,13,-7,5,0.0005428970325738192,0.00046693364856764674,0.0009675977053120732,False
kan,memorization,13,-6,5,0.0007421333575621247,0.0004688556073233485,0.000960331701207906,False
kan,memorization,13,-5,5,0.000601713196374476,0.0004310135554987937,0.0008153576054610312,False
kan,memorization,13,-4,5,0.0007485719979740679,0.00042418207158334553,0.0008176967967301607,False
kan,memorization,13,-3,5,0.0004877442552242428,0.00031727540772408247,0.0009344058926217258,False
kan,memorization,13,-2,5,0.0006608949042856693,0.000399814045522362,0.0008850705926306546,False
kan,memorization,13,-1,5,0.0005160183645784855,0.0003953551349695772,0.0007430203258991241,False
kan,memorization,13,0,5,0.003455796279013157,0.0025358127895742655,0.003577145282179117,False
kan,memorization,13,1,5,0.00043782038846984506,0.0003089361125603318,0.0005661491886712611,False
kan,memorization,13,2,5,0.0007367297657765448,0.0005566172767430544,0.0012962865876033902,False
kan,memorization,13,3,5,0.0006572034326381981,0.0005455284263007343,0.00113045668695122,False
kan,memorization,13,4,5,0.0006984153878875077,0.0005967960460111499,0.0009309750166721642,False
kan,memorization,13,5,5,0.0006316832732409239,0.00030551350209861994,0.0008743212092667818,False
kan,memorization,13,6,5,0.0006801087292842567,0.000496532826218754,0.0007742590387351811,False
kan,memorization,13,7,5,0.0008290109690278769,0.0005869705346412957,0.0010310052894055843,False
kan,memorization,13,8,5,0.0007931385771371424,0.0004955399199388921,0.0011001001112163067,False
kan,memorization,13,9,5,0.0007409871323034167,0.0003552187408786267,0.0010620965622365475,False
kan,memorization,13,10,5,0.00045664302888326347,0.00035949129960499704,0.0008667263900861144,False
kan,memorization,13,11,5,0.0007457342580892146,0.00031432750984095037,0.000984194572083652,False
kan,memorization,13,12,5,0.0004983306862413883,0.00037197943311184645,0.000863616238348186,False
kan,memorization,13,13,5,0.0017383642261847854,0.0007607667939737439,0.0020865697879344225,True
kan,memorization,13,14,5,0.0005252491100691259,0.0004363002080935985,0.0006477226852439344,False
kan,memorization,13,15,5,0.0006046147900633514,0.000497522996738553,0.001138701569288969,False
kan,memorization,14,-15,5,0.0006146951345726848,0.0004527721321210265,0.0007531115552410483,False
kan,memorization,14,-14,5,0.0010011689737439156,0.0005519155529327691,0.0011466817231848836,False
kan,memorization,14,-13,5,0.0005034049390815198,0.00041118456283584237,0.0007066227844916284,False
kan,memorization,14,-12,5,0.0007052397704683244,0.00046680078958161175,0.001006144448183477,False
kan,memorization,14,-11,5,0.0008075656951405108,0.0005031299660913646,0.0009637565817683935,False
kan,memorization,14,-10,5,0.0006685227854177356,0.00027409670292399824,0.0012203060323372483,False
kan,memorization,14,-9,5,0.0006120737525634468,0.0005284492508508265,0.0014389751013368368,False
kan,memorization,14,-8,5,0.0005956656532362103,0.0005647037760354578,0.0012209052219986916,False
kan,memorization,14,-7,5,0.0009054861729964614,0.0006466488703154027,0.0012075155973434448,False
kan,memorization,14,-6,5,0.000538460211828351,0.0002517315442673862,0.0007971104932948947,False
kan,memorization,14,-5,5,0.0008079131366685033,0.0005061524570919573,0.0009423214360140264,False
kan,memorization,14,-4,5,0.0006227247067727149,0.000571525888517499,0.001033325563184917,False
kan,memorization,14,-3,5,0.0006631732685491443,0.0004506734840106219,0.001380027737468481,False
kan,memorization,14,-2,5,0.000708201143424958,0.0006781202391721308,0.0008473414345644414,False
kan,memorization,14,-1,5,0.0006494938861578703,0.0004366746579762548,0.0011775190941989422,False
kan,memorization,14,0,5,0.003772915108129382,0.0029277177527546883,0.004622017964720726,False
